satisfaction,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
0,1,70,1,0,2169,1,2,1,4,1,1,1,1,2,1,4,4,3,1,0,0.0
1,1,57,1,1,98,4,5,4,4,3,4,3,3,3,2,5,5,5,3,0,0.0
1,1,30,1,0,2005,4,5,4,4,2,4,2,2,4,5,5,5,4,2,0,0.0
1,1,23,1,0,1636,4,5,4,4,3,4,3,3,4,3,4,4,4,3,0,0.0
0,1,20,1,0,1615,1,2,1,4,3,1,3,3,3,5,4,4,3,3,19,16.0
1,1,42,1,0,98,4,5,4,4,2,5,3,4,4,4,4,2,4,2,10,2.0
1,1,67,1,0,203,4,5,4,4,2,4,2,2,5,5,5,5,5,2,0,0.0
0,1,26,1,0,1316,1,2,1,4,5,1,1,5,4,2,4,3,4,5,16,0.0
0,1,15,1,0,1612,1,2,1,4,2,1,2,2,1,5,3,1,3,2,1,0.0
0,1,63,1,0,1647,1,2,1,4,1,1,1,1,4,2,4,3,3,1,0,0.0
0,1,51,1,2,95,1,2,1,4,3,4,4,4,4,1,1,2,4,3,18,21.0
1,1,32,1,0,1719,4,5,4,4,1,4,1,1,5,4,4,4,5,1,0,0.0
0,1,46,1,0,1108,1,2,1,4,3,1,3,3,2,5,3,1,4,3,0,0.0
0,1,39,1,0,1671,1,2,1,4,2,1,2,2,3,1,4,2,4,2,0,7.0
1,1,7,1,0,993,4,5,4,5,3,4,3,3,3,4,4,3,4,3,94,89.0
1,1,31,1,0,1474,4,5,4,5,3,3,3,4,4,4,4,3,4,4,0,20.0
0,1,50,1,0,2142,1,2,2,1,3,2,3,3,3,2,1,4,1,3,0,0.0
1,1,46,1,0,784,4,5,4,5,2,5,4,2,2,4,2,3,2,5,0,0.0
1,1,56,1,0,512,4,5,4,5,2,4,5,4,4,4,4,5,4,5,2,1.0
1,1,42,1,1,510,4,5,4,5,1,4,1,1,5,4,5,5,4,1,0,0.0
0,1,33,1,0,3875,1,2,2,3,4,2,4,4,1,4,4,2,3,4,0,0.0
0,1,17,1,0,3563,1,2,2,3,2,4,4,1,1,4,3,4,2,4,164,162.0
0,1,53,1,0,2660,1,2,2,3,4,2,4,4,4,5,4,4,3,4,22,3.0
1,1,44,1,0,1668,4,5,4,5,1,4,1,1,5,2,5,3,4,1,0,0.0
1,1,26,1,0,2967,4,5,5,1,4,4,4,2,2,5,2,5,2,3,0,1.0
0,1,61,1,0,2695,1,2,2,3,2,2,3,2,2,2,3,3,4,2,0,0.0
0,1,57,1,2,2859,1,2,2,3,2,1,1,4,5,3,4,1,3,1,164,142.0
1,1,39,1,0,2173,4,5,5,2,5,5,5,5,3,3,5,5,5,5,0,55.0
1,1,37,1,0,2043,4,5,5,2,1,5,1,1,4,5,4,5,5,1,52,40.0
1,1,40,1,0,2267,4,5,5,2,3,4,4,2,2,5,2,4,2,4,72,55.0
1,1,30,1,0,2326,4,5,5,3,5,5,5,5,5,5,5,5,5,5,0,9.0
1,1,64,1,1,902,4,5,5,3,2,4,4,3,3,5,3,5,3,3,9,0.0
1,1,34,1,0,1729,4,5,5,3,5,5,1,5,3,4,4,3,5,5,14,10.0
1,1,14,1,0,1875,4,5,5,3,1,5,2,5,5,5,5,1,5,2,0,0.0
0,1,58,1,1,1726,1,2,2,3,3,2,3,3,2,2,3,2,2,3,8,0.0
1,1,29,1,0,1139,4,5,5,4,5,5,5,2,2,5,2,3,2,3,0,0.0
1,1,30,1,0,1812,4,5,5,5,5,5,4,4,4,5,4,5,4,3,0,0.0
1,1,18,1,0,1203,5,0,0,1,4,4,4,2,2,0,2,3,2,5,26,36.0
0,1,33,1,0,4078,1,2,2,4,2,2,1,1,5,4,3,1,3,1,24,23.0
1,1,61,1,1,2439,5,0,5,1,2,4,5,4,4,5,4,5,4,4,0,0.0
1,1,31,1,2,3054,5,0,5,1,4,5,4,4,3,2,4,5,5,4,12,2.0
1,1,19,1,0,2494,5,0,5,1,4,5,4,4,3,2,5,5,4,4,0,5.0
1,1,67,1,0,911,5,0,5,2,5,3,3,3,2,4,4,3,4,3,2,0.0
0,1,53,1,1,2128,1,2,2,4,1,2,1,1,2,1,3,1,4,1,7,0.0
1,1,65,1,0,862,5,0,5,2,4,5,4,4,4,5,5,5,4,4,19,19.0
1,1,29,1,0,1414,5,0,5,3,4,5,4,4,5,2,3,5,4,4,10,0.0
0,1,50,1,2,687,1,2,2,4,1,4,4,4,4,2,4,2,4,2,0,0.0
1,1,60,1,0,646,5,0,5,4,2,5,2,2,5,5,4,4,4,2,12,27.0
1,1,39,1,1,2096,5,0,5,4,4,5,4,4,3,5,4,5,4,4,14,15.0
1,1,24,1,2,1963,5,0,5,4,3,5,3,3,4,3,5,5,5,3,69,57.0
0,1,60,1,0,1321,1,2,2,4,5,2,5,5,4,3,4,2,3,5,1,5.0
0,1,42,1,0,1660,1,2,3,3,4,3,4,4,1,2,3,4,2,4,46,39.0
0,1,10,1,0,1816,1,2,3,3,5,3,5,5,3,4,3,2,3,5,0,0.0
0,1,11,1,0,2026,1,2,3,3,2,3,2,2,3,1,3,1,4,2,14,10.0
1,1,37,1,2,554,5,1,4,3,1,3,4,5,5,4,5,4,5,4,1,6.0
0,1,7,1,2,1680,1,2,3,4,1,3,1,1,2,1,4,3,4,1,87,78.0
0,1,39,1,0,1641,1,2,3,4,4,3,4,4,3,2,3,3,4,4,0,0.0
0,1,41,1,0,1869,1,2,3,4,5,3,4,5,1,3,4,4,4,5,52,48.0
1,1,66,1,1,302,5,1,4,3,3,2,3,1,1,4,1,3,1,3,10,0.0
0,1,34,1,1,2115,1,2,4,3,4,4,4,4,2,3,4,4,3,4,0,8.0
0,1,64,1,0,2227,1,2,4,3,1,4,1,1,2,3,3,3,4,1,0,0.0
0,1,41,1,0,2078,1,2,4,3,2,4,2,2,3,5,4,2,4,2,0,0.0
0,1,68,1,1,1634,1,2,4,3,2,4,2,2,2,3,3,2,3,2,0,0.0
0,1,55,1,0,1195,1,2,4,3,4,4,4,4,1,3,2,4,3,4,0,0.0
1,1,48,1,0,286,5,1,4,4,1,4,1,1,3,3,3,3,3,1,9,1.0
0,1,53,1,0,1762,1,2,4,4,5,4,5,5,2,2,3,2,4,5,24,15.0
1,1,32,1,0,1347,5,1,5,1,2,1,1,2,2,5,2,3,2,1,0,0.0
0,1,38,1,0,2050,1,2,5,2,3,5,3,3,3,1,3,4,2,3,41,31.0
0,1,22,1,0,1654,1,2,5,2,3,5,3,3,2,1,3,2,3,3,0,0.0
0,1,48,1,0,1498,1,2,5,3,2,5,2,2,4,5,3,3,4,2,0,3.0
1,1,43,1,0,434,5,1,5,1,1,5,1,1,1,4,1,3,1,1,0,0.0
0,1,52,1,0,1454,1,2,5,3,5,5,5,5,2,2,3,2,3,5,0,0.0
1,1,58,1,0,430,5,1,5,1,3,5,3,3,3,2,2,4,2,3,10,0.0
1,1,27,1,0,1970,5,1,5,2,1,5,1,1,1,5,1,4,2,1,0,0.0
0,1,32,1,0,3930,1,3,0,1,4,0,4,4,2,5,4,2,3,4,0,0.0
1,1,7,1,0,3230,5,1,5,2,5,5,5,2,5,3,2,5,3,5,0,13.0
1,1,19,1,0,1924,5,1,5,2,1,1,2,3,3,5,3,4,3,1,0,0.0
0,1,21,1,0,1543,1,3,0,1,1,0,1,1,5,3,1,5,1,1,1,0.0
1,1,36,1,0,1384,5,1,5,2,3,5,2,3,3,4,1,2,3,3,0,0.0
0,1,15,1,0,2144,1,3,0,2,4,0,4,4,2,3,2,4,3,4,20,33.0
0,1,9,1,0,1811,1,3,0,2,5,0,5,5,3,4,3,4,2,5,26,26.0
0,1,63,1,0,2639,1,3,0,2,5,0,5,5,2,3,5,2,3,5,0,0.0
0,1,32,1,0,1904,1,3,0,2,5,0,1,5,1,4,3,4,2,5,0,6.0
0,1,60,1,0,2210,1,3,0,2,4,0,4,4,2,4,1,1,1,4,0,0.0
0,1,38,1,1,1228,1,3,0,2,2,0,2,2,2,2,2,3,2,2,0,0.0
0,1,34,1,0,1778,1,3,0,2,1,0,1,1,2,4,4,5,3,1,0,0.0
0,1,70,1,0,1058,1,3,0,2,4,0,3,4,2,2,2,2,2,4,44,48.0
1,1,25,1,1,925,5,1,5,3,5,2,2,3,5,4,4,2,4,2,0,0.0
1,1,24,1,0,3764,5,1,5,3,4,3,3,3,3,5,3,1,3,1,0,0.0
0,1,49,1,0,3285,1,3,0,3,3,0,2,3,2,3,3,4,4,3,0,0.0
0,1,46,1,0,2912,1,3,0,3,3,0,3,3,5,1,1,1,3,3,32,27.0
0,1,23,1,0,2599,1,3,0,3,2,0,1,2,4,2,4,4,3,2,0,0.0
0,1,15,1,2,3183,1,3,0,3,2,0,2,2,1,3,3,3,2,2,0,0.0
0,1,61,1,1,2950,1,3,0,3,3,0,3,3,2,2,2,2,3,3,1,15.0
1,1,46,1,0,1234,5,1,5,3,1,5,1,1,2,1,3,4,3,1,0,0.0
0,1,47,1,0,2378,1,3,0,3,5,0,5,5,2,1,3,1,2,5,0,0.0
0,1,36,1,0,1840,1,3,0,3,5,0,5,5,2,1,4,3,3,5,3,0.0
1,1,57,1,0,868,5,1,5,3,3,5,3,3,3,2,2,3,3,3,24,66.0
1,1,27,1,0,2326,5,1,5,3,4,3,3,4,4,5,3,2,4,1,1,0.0
1,1,44,1,0,717,5,1,5,3,5,5,5,5,4,4,3,1,3,5,30,35.0
0,1,41,1,0,2530,1,3,0,3,2,0,2,2,5,4,2,5,2,2,0,0.0
1,1,54,1,0,657,5,1,5,3,1,4,4,4,4,5,4,4,4,4,10,0.0
0,1,63,1,0,1662,1,3,0,3,4,0,4,4,3,5,5,3,4,4,16,23.0
1,1,23,1,0,1811,5,1,5,3,5,2,2,4,4,5,4,3,4,1,0,0.0
0,1,24,1,0,1896,1,3,0,3,4,0,4,4,4,5,4,2,3,4,6,14.0
1,1,22,1,0,1548,5,1,5,3,4,3,2,3,3,5,3,3,3,2,0,0.0
1,1,60,1,1,263,5,1,5,3,4,5,4,4,4,1,4,3,3,4,31,46.0
0,1,11,1,1,1223,1,3,0,3,2,0,2,2,1,3,2,2,4,2,0,0.0
1,1,10,1,0,1802,5,1,5,3,4,4,4,5,5,5,5,1,5,1,0,0.0
1,1,9,1,0,1398,5,1,5,3,2,5,2,2,1,1,4,2,3,2,0,0.0
0,1,23,1,1,1311,1,3,0,3,3,0,1,3,1,2,3,1,3,3,0,2.0
0,1,17,1,0,1365,1,3,0,3,3,0,3,3,4,2,5,5,3,3,0,0.0
1,1,64,1,0,240,5,1,5,3,3,3,3,4,4,5,4,1,4,2,2,13.0
1,1,26,1,0,1805,5,1,5,3,5,5,5,5,3,1,3,3,4,5,16,18.0
1,1,50,1,0,209,5,1,5,3,3,3,4,5,5,5,5,2,5,3,0,0.0
0,1,13,1,0,1562,1,3,0,3,4,0,4,4,4,4,3,2,4,4,2,16.0
0,1,65,1,0,1246,1,3,0,3,4,0,4,4,2,3,3,1,4,4,0,0.0
0,1,48,1,0,1841,1,3,0,3,0,4,4,1,4,2,2,4,1,4,138,131.0
0,1,23,1,0,4272,1,3,0,4,3,0,1,3,3,1,3,2,4,3,0,0.0
1,1,46,1,0,2505,5,1,5,3,4,3,3,2,2,5,4,3,2,4,4,0.0
0,1,31,1,0,3190,1,3,0,4,1,0,1,1,3,3,4,3,4,1,29,28.0
1,1,37,1,2,2130,5,1,5,3,3,5,3,3,2,5,3,3,3,3,0,0.0
1,1,16,1,0,2928,5,1,5,4,4,5,3,4,1,1,3,4,4,4,10,16.0
1,1,32,1,0,3044,5,1,5,4,3,4,4,1,1,5,1,4,1,1,0,0.0
1,1,35,1,0,3098,5,1,5,4,5,5,5,5,3,1,3,4,4,5,5,0.0
1,1,58,1,0,1192,5,1,5,4,4,4,4,5,5,5,5,2,5,1,24,39.0
0,1,13,1,0,2057,1,3,0,4,4,0,4,4,4,2,2,4,3,4,0,0.0
1,1,21,1,0,2574,5,1,5,4,4,3,4,2,2,5,2,2,2,3,0,2.0
0,1,11,1,0,2003,1,3,0,4,3,0,3,3,3,2,3,4,4,3,10,13.0
0,1,50,1,0,2441,1,3,0,4,3,0,5,3,3,2,4,5,5,3,27,17.0
1,1,43,1,0,706,5,1,5,4,4,5,3,4,2,2,3,1,3,4,0,0.0
1,1,43,1,0,316,5,1,5,4,5,5,4,5,4,4,3,1,4,5,0,0.0
0,1,24,1,0,1929,1,3,0,4,4,0,4,4,2,4,1,4,1,4,99,110.0
1,1,18,1,1,1516,5,1,5,4,5,5,5,5,2,1,3,4,4,5,0,0.0
0,1,23,1,0,1762,1,3,0,4,4,0,4,4,4,5,4,3,4,4,108,117.0
0,1,37,1,0,2151,1,3,0,4,1,0,1,1,3,2,3,3,3,1,0,8.0
0,1,49,1,0,1724,1,3,0,4,0,2,2,3,2,4,4,2,2,2,165,155.0
0,1,8,1,0,1491,1,3,0,4,4,0,4,4,2,1,3,1,3,4,66,64.0
0,1,15,1,0,2042,1,3,0,4,3,0,3,3,2,2,3,2,3,3,0,0.0
0,1,16,1,0,973,1,3,0,4,3,0,3,3,3,2,4,3,5,3,0,18.0
1,1,43,1,1,110,5,1,5,4,1,5,1,1,4,1,4,2,4,1,28,18.0
0,1,63,1,0,1277,1,3,0,4,2,0,2,2,3,5,1,1,1,2,114,105.0
0,1,41,1,0,1278,1,3,0,5,3,0,3,3,4,3,1,2,5,3,0,0.0
0,1,68,1,2,2457,1,3,1,1,1,4,4,5,4,4,2,4,1,4,4,61.0
0,1,42,1,0,3408,1,3,1,1,1,1,1,1,4,4,3,2,5,1,70,42.0
0,1,67,1,2,2010,1,3,1,1,2,5,4,3,3,1,2,1,3,1,0,0.0
1,1,65,1,0,1856,5,1,5,4,4,5,4,4,4,2,3,1,4,4,11,34.0
1,1,60,1,0,1831,5,1,5,4,4,5,4,4,3,4,3,4,4,4,0,0.0
1,1,24,1,0,2459,5,1,5,4,1,4,3,1,1,5,1,1,1,2,13,28.0
0,1,60,1,0,2241,1,3,1,1,3,1,3,3,3,1,1,4,5,3,0,0.0
1,1,32,1,0,2796,5,1,5,4,4,3,4,1,1,5,1,2,1,4,3,0.0
0,1,54,1,1,1884,1,3,1,1,5,1,3,5,5,1,3,5,5,5,0,7.0
0,1,9,1,0,2433,1,3,1,1,4,1,4,4,2,4,1,3,3,4,16,17.0
0,1,18,1,0,2687,1,3,1,1,2,1,2,2,1,4,2,4,4,2,0,5.0
0,1,43,1,0,2634,1,3,1,1,1,1,1,1,3,1,1,4,1,1,19,6.0
0,1,29,1,1,2273,1,3,1,1,4,1,4,4,2,4,3,5,3,4,34,44.0
1,1,21,1,2,2837,5,2,0,2,1,2,3,5,5,0,5,3,5,4,9,0.0
0,1,16,1,1,2221,1,3,1,1,3,1,3,3,4,5,1,1,5,3,17,0.0
1,1,45,1,0,924,5,2,0,3,3,0,3,3,3,4,3,2,3,3,52,71.0
0,1,11,1,2,2208,1,3,1,1,3,1,3,3,3,3,4,1,3,3,8,0.0
1,1,15,1,0,2595,5,2,1,2,2,1,2,2,2,1,2,2,2,2,0,0.0
0,1,14,1,1,2173,1,3,1,1,5,1,2,5,2,1,1,5,5,5,3,23.0
1,1,41,1,0,2190,5,2,1,3,5,1,5,5,2,4,3,3,4,5,0,0.0
0,1,43,1,0,1799,1,3,1,1,5,1,5,5,1,4,4,5,4,5,6,18.0
1,1,25,1,0,1890,5,2,2,4,5,2,4,5,1,3,2,1,3,5,12,0.0
1,1,34,1,0,1740,5,2,4,3,2,3,4,2,2,4,4,3,2,2,0,0.0
1,1,58,1,0,666,5,2,4,4,2,3,4,4,4,4,4,2,4,1,0,7.0
0,1,44,1,0,1435,1,3,1,1,5,1,5,5,2,3,3,2,4,5,21,14.0
0,1,64,1,2,652,1,3,1,1,1,3,2,4,4,1,4,3,4,1,3,0.0
1,1,56,1,1,621,5,2,4,4,1,4,1,1,3,3,4,3,4,1,2,0.0
1,1,70,1,0,636,5,2,5,1,2,2,1,3,3,5,3,3,3,3,0,0.0
0,1,10,1,0,1507,1,3,1,1,5,1,3,5,1,3,5,4,3,5,0,0.0
0,1,43,1,0,2105,1,3,1,1,3,1,3,3,1,3,1,4,5,3,2,0.0
0,1,39,1,0,1841,1,3,1,1,5,1,4,5,3,4,4,3,3,5,0,9.0
1,1,25,1,0,1363,5,2,5,2,4,5,4,4,4,3,2,2,2,4,0,0.0
1,1,36,1,0,2193,5,2,5,2,5,3,3,5,5,5,5,1,5,2,0,0.0
0,1,9,1,0,1386,1,3,1,1,4,1,4,4,2,4,5,5,4,4,0,0.0
1,1,61,1,0,550,5,2,5,2,3,3,2,3,3,5,3,2,3,1,10,13.0
0,1,37,1,0,1913,1,3,1,1,2,1,2,2,1,2,3,1,4,2,18,0.0
0,1,41,1,2,519,1,3,1,1,2,5,4,3,3,1,3,5,3,4,3,0.0
0,1,46,1,0,1900,1,3,1,1,4,1,4,4,3,1,2,2,1,4,14,5.0
1,1,17,1,0,1793,5,2,5,2,2,5,2,2,4,5,2,2,2,2,0,0.0
0,1,53,1,1,2390,1,3,1,1,1,4,4,5,3,4,2,4,4,4,138,158.0
1,1,17,1,1,2035,5,2,5,3,1,4,3,3,3,5,3,2,3,3,105,108.0
1,1,11,1,0,1940,5,2,5,3,5,1,1,4,5,3,4,1,3,1,40,29.0
0,1,36,1,0,1840,1,3,1,1,3,1,4,3,3,5,4,4,1,3,0,0.0
0,1,18,1,2,1406,1,3,1,1,3,1,3,3,1,4,4,3,4,3,8,1.0
0,1,14,1,0,1635,1,3,1,1,4,1,4,4,3,2,2,5,3,4,54,44.0
0,1,66,1,0,1897,1,3,1,1,1,2,2,2,1,2,4,2,3,2,145,164.0
0,1,33,1,0,1315,1,3,1,1,2,1,2,2,2,4,1,1,2,2,0,0.0
1,1,52,1,0,345,5,2,5,3,1,5,1,1,1,4,3,4,3,1,18,6.0
0,1,42,1,0,1339,1,3,1,1,3,1,3,3,2,5,5,4,4,3,0,0.0
0,1,69,1,0,1046,1,3,1,1,5,1,5,5,2,1,5,1,4,5,49,54.0
0,1,34,1,1,1617,1,3,1,1,5,1,5,5,5,5,2,1,4,5,0,0.0
1,1,49,1,0,334,5,2,5,3,4,4,4,2,2,5,2,1,2,1,23,24.0
1,1,54,1,0,334,5,2,5,3,5,3,3,4,4,5,4,4,4,1,0,11.0
1,1,64,1,0,307,5,2,5,3,2,5,2,2,3,5,4,2,4,2,0,0.0
1,1,53,1,2,265,5,2,5,3,4,5,4,4,4,4,3,1,3,4,1,42.0
0,1,47,1,0,1156,1,3,1,1,3,1,3,3,5,3,3,5,1,3,15,12.0
0,1,70,1,0,1812,1,3,1,1,3,1,3,3,4,4,1,3,2,3,0,0.0
0,1,33,1,0,2096,1,3,1,1,4,1,4,4,3,3,4,1,1,4,7,17.0
1,1,11,1,0,1312,5,2,5,3,5,2,5,5,2,2,4,1,4,5,0,0.0
1,1,16,1,0,1384,5,2,5,3,2,4,3,5,5,5,5,4,5,1,24,12.0
1,1,42,1,0,78,5,2,5,3,4,5,4,4,4,5,3,4,3,4,0,0.0
0,1,61,1,0,1296,1,3,1,1,5,1,5,5,5,5,5,3,1,5,0,0.0
1,1,36,1,0,1823,5,2,5,3,4,5,4,4,2,4,3,1,4,4,15,30.0
1,1,68,1,0,112,5,2,5,3,5,3,3,1,1,5,1,4,1,3,0,0.0
1,1,38,1,0,1286,5,2,5,3,2,3,3,3,3,5,3,4,3,2,31,27.0
0,1,11,1,0,1891,1,3,1,1,1,1,1,1,2,5,3,4,4,1,47,32.0
0,1,11,1,0,1910,1,3,1,1,5,1,5,5,4,5,3,2,5,5,0,0.0
1,1,23,1,0,942,5,2,5,3,2,4,3,5,5,5,1,4,5,4,0,0.0
0,1,42,1,0,1662,1,3,1,1,3,1,2,3,4,4,5,2,5,3,0,0.0
0,1,41,1,0,1366,1,3,1,1,3,1,3,3,5,1,4,2,4,3,4,0.0
1,1,16,1,0,4182,5,2,5,3,3,3,4,4,4,5,1,4,4,3,4,33.0
1,1,9,1,0,3963,5,2,5,3,2,5,2,2,5,4,4,4,5,2,0,0.0
0,1,47,1,0,3795,1,3,1,2,1,3,3,4,1,3,2,3,3,3,26,19.0
0,1,15,1,0,3517,1,3,1,2,1,3,5,3,5,2,5,5,1,5,0,0.0
1,1,19,1,0,3515,5,2,5,3,5,5,2,5,1,2,4,4,4,5,0,10.0
0,1,40,1,0,3069,1,3,1,2,5,1,3,5,1,2,3,1,3,5,0,0.0
0,1,17,1,0,2969,1,3,1,2,4,1,4,4,4,3,2,1,3,4,64,85.0
0,1,36,1,1,2513,1,3,1,2,2,1,2,2,3,3,3,3,2,2,0,0.0
0,1,69,1,1,2520,1,3,1,2,4,1,5,4,1,1,2,4,2,4,0,0.0
0,1,21,1,0,3154,1,3,1,2,5,1,5,5,3,2,1,3,5,5,0,8.0
0,1,25,1,0,2884,1,3,1,2,5,1,5,5,5,5,4,1,1,5,0,0.0
1,1,42,1,0,1510,5,2,5,3,3,4,4,2,2,5,2,1,2,2,20,12.0
1,1,18,1,0,2645,5,2,5,4,5,5,3,3,3,4,4,3,3,3,0,0.0
1,1,45,1,0,1494,5,2,5,4,2,3,4,3,3,5,3,2,3,2,64,42.0
1,1,20,1,0,2509,5,2,5,4,4,4,4,1,1,5,1,4,1,2,0,0.0
0,1,15,1,0,2536,1,3,1,2,2,1,2,2,4,4,3,3,4,2,0,0.0
1,1,12,1,0,2454,5,2,5,4,3,4,4,4,4,5,4,4,4,1,71,52.0
1,1,62,1,0,1190,5,2,5,4,2,4,4,2,2,2,2,4,2,3,0,6.0
1,1,69,1,0,1211,5,2,5,4,4,4,4,1,1,5,1,4,1,1,42,34.0
0,1,54,1,1,1970,1,3,1,2,3,1,5,3,2,3,5,1,2,3,34,41.0
0,1,60,1,1,2394,1,3,1,2,1,1,1,1,2,2,4,5,2,1,0,0.0
0,1,70,1,0,2113,1,3,1,2,3,1,5,3,3,3,3,4,1,3,0,0.0
1,1,35,1,0,2413,5,2,5,4,5,3,3,1,1,2,1,2,1,3,8,22.0
1,1,22,1,0,1961,5,2,5,4,5,5,5,5,2,2,4,3,4,5,7,0.0
0,1,26,1,0,2596,1,3,1,2,1,1,1,1,3,3,4,2,4,1,12,7.0
0,1,37,1,0,2597,1,3,1,2,1,1,1,1,3,4,3,1,3,1,50,31.0
1,1,33,1,2,1030,5,2,5,4,4,4,4,2,2,5,2,1,2,2,3,9.0
0,1,66,1,0,2249,1,3,1,2,3,1,5,3,2,4,3,3,3,3,7,0.0
1,1,13,1,0,2503,5,2,5,4,5,2,4,4,4,2,1,1,4,3,2,8.0
1,1,8,1,0,2793,5,2,5,4,2,5,2,2,4,3,4,2,4,2,0,0.0
1,1,11,1,0,2710,5,2,5,4,2,5,2,2,1,2,4,4,3,2,0,0.0
0,1,13,1,1,2230,1,3,1,2,2,1,2,2,3,1,1,5,3,2,0,20.0
0,1,55,1,0,2191,1,3,1,2,1,1,1,1,2,3,2,4,3,1,30,20.0
0,1,50,1,1,2748,1,3,1,2,2,1,2,2,3,3,1,5,3,2,35,17.0
0,1,59,1,1,1880,1,3,1,2,1,1,1,1,1,1,4,3,4,1,36,26.0
0,1,63,1,0,2262,1,3,1,2,3,1,3,3,2,5,2,4,3,3,8,2.0
0,1,41,1,2,902,1,3,1,2,3,1,3,5,5,1,5,4,5,4,0,0.0
1,1,18,1,0,1673,5,2,5,4,3,4,4,4,4,5,4,2,4,2,2,0.0
1,1,37,1,0,1655,5,2,5,4,3,5,3,3,3,1,4,4,4,3,0,0.0
1,1,49,1,0,909,5,2,5,4,2,4,4,4,4,5,4,4,4,1,0,0.0
0,1,43,1,0,2697,1,3,1,2,3,1,3,3,2,2,3,3,2,3,34,19.0
1,1,8,1,0,2459,5,2,5,4,5,4,4,2,2,5,2,2,2,1,10,2.0
0,1,56,1,0,1649,1,3,1,2,1,1,1,1,3,1,3,3,3,1,77,93.0
1,1,36,1,2,811,5,3,0,3,1,2,5,1,1,0,1,2,1,5,100,91.0
0,1,55,1,0,2382,1,3,1,2,4,1,4,4,2,2,2,4,2,4,0,23.0
1,1,42,1,0,801,5,3,0,3,4,3,4,4,4,0,4,1,4,4,0,0.0
0,1,43,1,0,2167,1,3,1,2,2,1,2,2,3,3,3,1,3,2,0,0.0
0,1,33,1,0,1872,1,3,1,2,5,1,5,5,2,5,3,2,2,5,16,13.0
0,1,32,1,0,1604,1,3,1,2,5,1,5,5,1,3,3,4,3,5,11,11.0
0,1,54,1,0,2406,1,3,1,2,2,1,2,2,4,3,3,5,5,2,0,0.0
0,1,22,1,0,2251,1,3,1,2,5,1,5,5,1,2,3,1,2,5,0,0.0
0,1,20,1,0,2283,1,3,1,2,3,1,3,3,4,5,3,4,1,3,42,33.0
0,1,28,1,0,2056,1,3,1,2,5,1,5,5,1,4,3,1,3,5,0,0.0
1,1,42,1,0,714,5,3,0,4,1,0,1,1,5,2,3,2,5,1,0,0.0
0,1,66,1,0,1718,1,3,1,2,1,1,1,1,3,5,3,3,3,1,0,6.0
0,1,15,1,0,1904,1,3,1,2,5,1,5,5,1,4,4,4,2,5,0,0.0
1,1,39,1,0,1773,5,3,1,2,3,2,4,2,2,1,2,5,2,5,0,0.0
1,1,26,1,0,1892,5,3,4,4,3,4,3,3,5,3,5,5,5,3,1,0.0
0,1,38,1,0,2216,1,3,1,2,4,1,2,4,3,3,4,4,5,4,0,0.0
1,1,15,1,0,2151,5,3,4,5,2,4,2,2,3,2,1,1,4,2,0,0.0
0,1,45,1,0,1281,1,3,1,2,2,1,2,2,3,2,2,1,2,2,0,1.0
1,1,13,1,1,2052,5,3,5,1,2,5,2,2,2,5,2,2,2,5,14,12.0
1,1,13,1,0,2024,5,3,5,1,5,5,5,5,1,2,5,3,4,5,0,0.0
1,1,35,1,1,1488,5,3,5,1,1,5,1,1,4,1,3,4,3,1,68,68.0
0,1,69,1,0,2071,1,3,1,2,1,1,1,1,4,2,2,4,2,1,34,26.0
0,1,10,1,0,2170,1,3,1,2,5,1,5,5,4,4,2,5,4,5,0,0.0
0,1,46,1,0,2506,1,3,1,2,1,1,1,4,1,3,3,1,2,1,145,138.0
1,1,19,1,1,1875,5,3,5,2,3,4,4,1,1,5,1,5,1,2,6,0.0
0,1,65,1,0,1593,1,3,1,2,4,1,4,4,4,1,2,3,2,4,0,0.0
0,1,67,1,0,2026,1,3,1,2,2,1,2,2,2,2,5,3,1,2,50,36.0
1,1,33,1,0,1590,5,3,5,2,4,2,4,1,1,5,1,1,1,4,54,46.0
0,1,22,1,1,1835,1,3,1,2,3,1,3,3,4,1,5,5,3,3,0,0.0
1,1,59,1,0,489,5,3,5,2,1,5,1,3,3,3,3,2,3,5,0,0.0
0,1,12,1,0,1513,1,3,1,2,5,1,5,5,2,2,5,4,2,5,0,7.0
0,1,27,1,0,1705,1,3,1,2,5,1,5,5,3,3,3,1,2,5,0,0.0
0,1,25,1,0,2078,1,3,1,2,2,1,2,2,5,1,3,2,2,2,0,0.0
0,1,66,1,0,1974,1,3,1,2,1,2,2,5,2,5,4,2,3,2,226,221.0
1,1,29,1,0,1866,5,3,5,2,5,5,5,5,5,3,5,4,5,5,0,0.0
1,1,16,1,1,1337,5,3,5,2,3,3,3,1,1,5,1,3,1,2,0,0.0
0,1,56,1,0,1569,1,3,1,2,3,1,3,3,1,1,3,5,5,3,4,0.0
1,1,8,1,0,1472,5,3,5,3,4,5,4,4,1,3,3,3,2,4,0,0.0
1,1,12,1,0,1305,5,3,5,3,4,5,1,1,1,5,1,4,1,1,0,0.0
